"Time (s)","Latitude (Â°)","Longitude (Â°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (Â°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
9.159828995E2,4.292307805E1,-7.884368015E1,2.014539111E2,1.669266116E2,2.066753993E1,3.230307312E2,1.443104894E1,4.725027030E0,3.390966912E0,-1.000000000E0
9.169828979E2,4.292322452E1,-7.884383183E1,2.007564027E2,1.662286884E2,2.045068290E1,3.193685913E2,1.445144848E1,4.722676688E0,3.394239522E0,-1.000000000E0
9.179828950E2,4.292336685E1,-7.884398990E1,2.001605917E2,1.656324710E2,2.045494289E1,3.180367126E2,1.447194421E1,4.722427533E0,3.394586165E0,-1.000000000E0
9.189828935E2,4.292350655E1,-7.884415412E1,1.993787073E2,1.648501851E2,2.039344497E1,3.166115723E2,1.449206154E1,4.720181362E0,3.397708778E0,-1.000000000E0
9.199828902E2,4.292364092E1,-7.884431956E1,1.985726988E2,1.640437882E2,2.034514442E1,3.153621521E2,1.451240763E1,4.717384151E0,3.401591364E0,-1.000000000E0
9.209828882E2,4.292377446E1,-7.884449038E1,1.978418241E2,1.633125258E2,2.033582706E1,3.160420532E2,1.453252502E1,4.714919080E0,3.405007358E0,-1.000000000E0
9.219828858E2,4.292390615E1,-7.884465980E1,1.971288000E2,1.625991189E2,2.029334846E1,3.160420532E2,1.455272580E1,4.714329008E0,3.405824282E0,-1.000000000E0
9.229828835E2,4.292403862E1,-7.884482958E1,1.965908534E2,1.620607876E2,2.024741897E1,3.160420532E2,1.457305393E1,4.713468263E0,3.407015404E0,-1.000000000E0
9.239828801E2,4.292417235E1,-7.884499980E1,1.956831078E2,1.611526540E2,2.016851406E1,3.160420532E2,1.459287802E1,4.712393182E0,3.408502241E0,-1.000000000E0
9.249828780E2,4.292430332E1,-7.884516500E1,1.951296969E2,1.605988634E2,1.993237738E1,3.163477783E2,1.461255383E1,4.710575133E0,3.411014358E0,-1.000000000E0
9.259828750E2,4.292443309E1,-7.884532927E1,1.948177729E2,1.602865632E2,1.971102573E1,3.163477783E2,1.463199174E1,4.708213418E0,3.414273487E0,-1.000000000E0
9.269828727E2,4.292456084E1,-7.884549222E1,1.945742710E2,1.600426906E2,1.947970962E1,3.172335205E2,1.465145873E1,4.723068884E0,3.393693762E0,-1.000000000E0
9.279828699E2,4.292468789E1,-7.884565672E1,1.949806508E2,1.604487010E2,1.958654136E1,3.162662964E2,1.467111263E1,4.732581998E0,3.380414866E0,-1.000000000E0
9.289828664E2,4.292481358E1,-7.884582642E1,1.952046323E2,1.606723150E2,1.969880786E1,3.157512512E2,1.469079119E1,4.738966109E0,3.371459216E0,-1.000000000E0
9.299828641E2,4.292493940E1,-7.884599639E1,1.952895141E2,1.607568289E2,1.976786421E1,3.159450073E2,1.471089841E1,4.745074693E0,3.362856403E0,-1.000000000E0
9.309828604E2,4.292506899E1,-7.884616863E1,1.952929911E2,1.607599279E2,2.001113077E1,3.159450073E2,1.473100644E1,4.751031503E0,3.354435375E0,-1.000000000E0
9.319828582E2,4.292519602E1,-7.884634438E1,1.954235555E2,1.608901198E2,2.022929390E1,3.151956177E2,1.475121106E1,4.754847292E0,3.349024374E0,-1.000000000E0
9.329828547E2,4.292532054E1,-7.884652511E1,1.954727848E2,1.609389814E2,2.019647525E1,3.123751831E2,1.477123654E1,4.759018136E0,3.343094885E0,-1.000000000E0
9.339828520E2,4.292544012E1,-7.884670902E1,1.957497554E2,1.612155959E2,2.008094743E1,3.113402100E2,1.479125432E1,4.762141509E0,3.338644228E0,-1.000000000E0
9.349828488E2,4.292555893E1,-7.884689372E1,1.958163332E2,1.612818194E2,2.002069896E1,3.098335266E2,1.481126808E1,4.762059726E0,3.338760878E0,-1.000000000E0
9.359828461E2,4.292567522E1,-7.884708134E1,1.959238797E2,1.613890170E2,1.993764437E1,3.091379395E2,1.483105698E1,4.759784531E0,3.342003628E0,-1.000000000E0
9.369828423E2,4.292578851E1,-7.884726877E1,1.958509375E2,1.613157335E2,1.982216948E1,3.097866211E2,1.485086824E1,4.759606400E0,3.342257314E0,-1.000000000E0
9.379828397E2,4.292590187E1,-7.884745649E1,1.958979675E2,1.613624221E2,1.972834077E1,3.074029541E2,1.487060238E1,4.760192776E0,3.341422117E0,-1.000000000E0
9.389828367E2,4.292601515E1,-7.884764306E1,1.958535473E2,1.613176611E2,1.965442372E1,3.092658509E2,1.489020420E1,4.760655949E0,3.340762184E0,-1.000000000E0
9.399828331E2,4.292612567E1,-7.884783063E1,1.957044445E2,1.611682241E2,1.968855596E1,3.087892806E2,1.490991603E1,4.760975514E0,3.340306750E0,-1.000000000E0
9.409828302E2,4.292623778E1,-7.884801815E1,1.958868353E2,1.613502767E2,1.975100914E1,3.089847040E2,1.492967337E1,4.761410768E0,3.339686292E0,-1.000000000E0
9.419828269E2,4.292635038E1,-7.884820588E1,1.957222906E2,1.611853926E2,1.982221898E1,3.093491504E2,1.494956708E1,4.762236596E0,3.338508595E0,-1.000000000E0
9.429828237E2,4.292646216E1,-7.884839665E1,1.961126283E2,1.615753921E2,1.993171020E1,3.089020047E2,1.496964413E1,4.762486826E0,3.338151625E0,-1.000000000E0
9.439828203E2,4.292657517E1,-7.884858896E1,1.960045966E2,1.614670186E2,2.004610187E1,3.089567749E2,1.498981310E1,4.763461643E0,3.336760436E0,-1.000000000E0
9.449828168E2,4.292668900E1,-7.884878182E1,1.956926610E2,1.611547391E2,2.017304768E1,3.090004577E2,1.500971812E1,4.764090858E0,3.335862007E0,-1.000000000E0
9.459828142E2,4.292680485E1,-7.884896820E1,1.956298922E2,1.610916232E2,2.005475189E1,3.094325531E2,1.502996976E1,4.764729732E0,3.334949417E0,-1.000000000E0
9.469828105E2,4.292692064E1,-7.884916019E1,1.952469347E2,1.607083171E2,2.015256693E1,3.090059655E2,1.505397994E1,4.764935577E0,3.334655301E0,-1.000000000E0
9.479828069E2,4.292712656E1,-7.884924894E1,1.947205505E2,1.601813873E2,2.010927172E1,3.094566345E2,1.507412494E1,1.405273858E1,3.333790241E0,-1.000000000E0
9.489828038E2,4.292724194E1,-7.884943969E1,1.939916473E2,1.594521369E2,2.012609458E1,3.094566345E2,1.509448498E1,1.400364306E1,3.331572241E0,-1.000000000E0
9.499828008E2,4.292735384E1,-7.884963763E1,1.934190996E2,1.588792488E2,2.017939317E1,3.094566345E2,1.511826962E1,1.338760869E1,3.328995485E0,-1.000000000E0
9.509827980E2,4.292738330E1,-7.884992697E1,1.929019623E2,1.583619521E2,2.022304964E1,3.096228352E2,1.513850442E1,4.771121358E0,3.325798855E0,-1.000000000E0
9.519827949E2,4.292750180E1,-7.885011558E1,1.924640847E2,1.579237202E2,2.020894241E1,3.099775399E2,1.515855986E1,4.772628739E0,3.323635353E0,-1.000000000E0
9.529827907E2,4.292761479E1,-7.885030758E1,1.921849381E2,1.576442322E2,2.028024743E1,3.093886553E2,1.517883296E1,4.771652719E0,3.325036446E0,-1.000000000E0
9.539827876E2,4.292772888E1,-7.885050180E1,1.920672684E2,1.575262177E2,2.033637648E1,3.085216982E2,1.519916582E1,4.770562737E0,3.326600098E0,-1.000000000E0
9.549827846E2,4.292784339E1,-7.885069650E1,1.917788384E2,1.572374418E2,2.040559244E1,3.086826262E2,1.521994046E1,4.779080186E0,3.314352064E0,-1.000000000E0
9.559827811E2,4.292796156E1,-7.885089414E1,1.920603090E2,1.575185563E2,2.049604199E1,3.089470317E2,1.524037366E1,4.795383558E0,3.290719308E0,-1.000000000E0
9.569827776E2,4.292807474E1,-7.885109186E1,1.922709269E2,1.577288308E2,2.035622608E1,3.088581766E2,1.526047691E1,4.764247034E0,3.335638953E0,-1.000000000E0
9.579827745E2,4.292818953E1,-7.885128261E1,1.927347222E2,1.581922807E2,2.018690732E1,3.088091268E2,1.528029673E1,4.761162513E0,3.340040203E0,-1.000000000E0
9.589827701E2,4.292830256E1,-7.885147084E1,1.935754759E2,1.590326942E2,1.998347607E1,3.090184395E2,1.530046369E1,4.760433578E0,3.341079044E0,-1.000000000E0
9.599827675E2,4.292841399E1,-7.885166628E1,1.940868679E2,1.595437479E2,1.977532798E1,3.087432812E2,1.531951018E1,4.737456258E0,3.373580478E0,-1.000000000E0
9.609827640E2,4.292852023E1,-7.885184978E1,1.944551870E2,1.599117452E2,1.920965428E1,3.089392427E2,1.533848590E1,4.728610238E0,3.385968436E0,-1.000000000E0
9.619827609E2,4.292862527E1,-7.885203347E1,1.951987943E2,1.606550339E2,1.899610044E1,3.086272402E2,1.535783891E1,4.722377226E0,3.394656148E0,-1.000000000E0
9.629827573E2,4.292873427E1,-7.885221878E1,1.960602946E2,1.615162051E2,1.912337058E1,3.085102207E2,1.537600293E1,4.717000918E0,3.402122775E0,-1.000000000E0
9.639827539E2,4.292883524E1,-7.885239415E1,1.966670777E2,1.621226822E2,1.840348074E1,3.087739806E2,1.539250727E1,4.710891312E0,3.410577676E0,-1.000000000E0
9.649827503E2,4.292892755E1,-7.885255289E1,1.967969537E2,1.622522790E2,1.692973569E1,3.085829215E2,1.540817845E1,4.703871387E0,3.420253061E0,-1.000000000E0
9.659827473E2,4.292901652E1,-7.885270218E1,1.967658179E2,1.622208752E2,1.567738782E1,3.088119034E2,1.542256732E1,4.697753673E0,3.428650968E0,-1.000000000E0
9.669827440E2,4.292909636E1,-7.885284126E1,1.967305863E2,1.621854016E2,1.455167277E1,3.085663364E2,1.543664394E1,4.694222020E0,3.433484623E0,-1.000000000E0
9.679827403E2,4.292917720E1,-7.885297431E1,1.965270492E2,1.619816218E2,1.390339029E1,3.087143663E2,1.545028047E1,4.692894064E0,3.435299454E0,-1.000000000E0
9.689827368E2,4.292925449E1,-7.885310435E1,1.964683664E2,1.619227060E2,1.338796086E1,3.087024635E2,1.546256773E1,4.721481906E0,3.395901301E0,-1.000000000E0
9.699827332E2,4.292932046E1,-7.885322542E1,1.967797476E2,1.622338855E2,1.274497954E1,3.083456109E2,1.547448212E1,4.736328117E0,3.375164145E0,-1.000000000E0
9.709827298E2,4.292938843E1,-7.885333854E1,1.966084853E2,1.620624188E2,1.198814794E1,3.083790274E2,1.548557493E1,4.744689959E0,3.363399207E0,-1.000000000E0
9.719827269E2,4.292945111E1,-7.885344454E1,1.967004910E2,1.621542355E2,1.116291274E1,3.083850801E2,1.549465725E1,4.749820814E0,3.356149471E0,-1.000000000E0
9.729827237E2,4.292950240E1,-7.885353136E1,1.966090705E2,1.620626604E2,9.387847221E0,3.084240952E2,1.550226772E1,4.752560817E0,3.352268294E0,-1.000000000E0
9.739827197E2,4.292954559E1,-7.885360388E1,1.964213741E2,1.618748339E2,8.009219522E0,3.084825019E2,1.550889172E1,4.754083586E0,3.350108399E0,-1.000000000E0
9.749827163E2,4.292958427E1,-7.885366575E1,1.964357307E2,1.618890748E2,6.843841437E0,3.085518415E2,1.551426496E1,4.754095475E0,3.350091528E0,-1.000000000E0
9.759827126E2,4.292961448E1,-7.885371726E1,1.964628184E2,1.619160714E2,5.656433846E0,3.085824542E2,1.551761648E1,4.753807765E0,3.350499779E0,-1.000000000E0
9.769827100E2,4.292963422E1,-7.885374837E1,1.963926577E2,1.618458518E2,3.893118045E0,3.086361527E2,1.552161488E1,4.752309418E0,3.352624677E0,-1.000000000E0
9.779827064E2,4.292965795E1,-7.885378527E1,1.965783827E2,1.620315063E2,4.000744259E0,3.088088827E2,1.552661378E1,4.752294357E0,3.352646027E0,-1.000000000E0
9.789827029E2,4.292968629E1,-7.885383293E1,1.965676169E2,1.620206551E2,4.891530148E0,3.089009721E2,1.553279760E1,4.754721002E0,3.349203671E0,-1.000000000E0
9.799826995E2,4.292972011E1,-7.885389322E1,1.966446829E2,1.620976181E2,5.881413718E0,3.088197460E2,1.553884041E1,4.756998062E0,3.345968689E0,-1.000000000E0
9.809826962E2,4.292975475E1,-7.885395042E1,1.965084115E2,1.619612428E2,5.774045523E0,3.088326241E2,1.554415606E1,4.757532126E0,3.345209276E0,-1.000000000E0
9.819826924E2,4.292978583E1,-7.885400003E1,1.965841295E2,1.620368680E2,5.308640793E0,3.088408772E2,1.554976975E1,4.756859958E0,3.346165025E0,-1.000000000E0
9.829826895E2,4.292981812E1,-7.885405303E1,1.966847566E2,1.621373981E2,5.574655766E0,3.088392414E2,1.555675970E1,4.757001781E0,3.345963402E0,-1.000000000E0
9.839826853E2,4.292985709E1,-7.885412040E1,1.967942209E2,1.622467445E2,6.702334211E0,3.089086308E2,1.556459723E1,4.759042622E0,3.343060029E0,-1.000000000E0
9.849826815E2,4.292990280E1,-7.885419368E1,1.968886037E2,1.623409908E2,7.700309820E0,3.093155543E2,1.557321810E1,4.761446350E0,3.339635562E0,-1.000000000E0
9.859826791E2,4.292995150E1,-7.885427607E1,1.969279667E2,1.623802069E2,8.424683299E0,3.097503557E2,1.558217325E1,4.762361309E0,3.338330690E0,-1.000000000E0
9.869826759E2,4.293000512E1,-7.885435814E1,1.968777253E2,1.623298064E2,8.767619696E0,3.121259460E2,1.559147150E1,4.763152988E0,3.337201020E0,-1.000000000E0
9.879826714E2,4.293006047E1,-7.885444374E1,1.971874501E2,1.626393667E2,9.151966078E0,3.144143372E2,1.560076916E1,4.764567173E0,3.335181658E0,-1.000000000E0
9.889826682E2,4.293011802E1,-7.885452659E1,1.971431531E2,1.625949005E2,9.222289283E0,3.145926819E2,1.561029215E1,4.765324232E0,3.334099879E0,-1.000000000E0
9.899826647E2,4.293017849E1,-7.885460942E1,1.972238408E2,1.626754116E2,9.674385868E0,3.145926819E2,1.562041420E1,4.768183650E0,3.330009266E0,-1.000000000E0
9.909826614E2,4.293024037E1,-7.885470060E1,1.975769058E2,1.630282940E2,1.011678750E1,3.155115356E2,1.563085923E1,4.772151080E0,3.324321149E0,-1.000000000E0
9.919826581E2,4.293030679E1,-7.885479132E1,1.976212008E2,1.630723952E2,1.053134350E1,3.155115356E2,1.564172500E1,4.775265022E0,3.319846532E0,-1.000000000E0
9.929826549E2,4.293037939E1,-7.885488065E1,1.976579911E2,1.631089765E2,1.078785472E1,3.164031677E2,1.565287140E1,4.772665523E0,3.323582530E0,-1.000000000E0
9.939826514E2,4.293045798E1,-7.885496565E1,1.976843951E2,1.631351577E2,1.113305570E1,3.216288452E2,1.566448283E1,4.770578469E0,3.326577536E0,-1.000000000E0
9.949826479E2,4.293054316E1,-7.885504815E1,1.976558289E2,1.631063527E2,1.168793318E1,3.228065796E2,1.567659256E1,4.770860262E0,3.326173386E0,-1.000000000E0
9.959826442E2,4.293063112E1,-7.885513584E1,1.976007524E2,1.630510291E2,1.218254904E1,3.234913635E2,1.568909548E1,4.768341594E0,3.329783097E0,-1.000000000E0
9.969826406E2,4.293072327E1,-7.885522384E1,1.975152564E2,1.629652752E2,1.265560164E1,3.247038879E2,1.570204680E1,4.765559124E0,3.333764129E0,-1.000000000E0
9.979826379E2,4.293081980E1,-7.885531286E1,1.975191860E2,1.629689356E2,1.325731749E1,3.271835632E2,1.571559516E1,4.763353852E0,3.336914311E0,-1.000000000E0
9.989826348E2,4.293092223E1,-7.885540297E1,1.973830048E2,1.628324700E2,1.365293578E1,3.271835632E2,1.572943361E1,4.762000618E0,3.338845181E0,-1.000000000E0
9.999826306E2,4.293102712E1,-7.885549446E1,1.971786456E2,1.626278199E2,1.385422717E1,3.263673096E2,1.574343602E1,4.761523596E0,3.339525426E0,-1.000000000E0
1.000982628E3,4.293113228E1,-7.885558909E1,1.970749361E2,1.625238179E2,1.407155430E1,3.245100708E2,1.575776356E1,4.761238782E0,3.339931480E0,-1.000000000E0
1.001982624E3,4.293124019E1,-7.885568525E1,1.968418103E2,1.622903922E2,1.434664364E1,3.245100708E2,1.577234122E1,4.759758874E0,3.342040170E0,-1.000000000E0
1.002982621E3,4.293134927E1,-7.885578456E1,1.965251706E2,1.619734487E2,1.460413066E1,3.245100708E2,1.578710077E1,4.759614413E0,3.342245902E0,-1.000000000E0
1.003982616E3,4.293146043E1,-7.885588365E1,1.964312642E2,1.618792335E2,1.459496561E1,3.247978210E2,1.580190062E1,4.758955043E0,3.343184698E0,-1.000000000E0
1.004982614E3,4.293157168E1,-7.885598346E1,1.960263171E2,1.614739770E2,1.468739867E1,3.264272766E2,1.581668871E1,4.758485260E0,3.343853326E0,-1.000000000E0
1.005982610E3,4.293168183E1,-7.885608524E1,1.957206871E2,1.611680399E2,1.480947813E1,3.261883850E2,1.583200361E1,4.758048422E0,3.344474884E0,-1.000000000E0
1.006982607E3,4.293179680E1,-7.885618882E1,1.953617057E2,1.608087387E2,1.512842170E1,3.261883850E2,1.584767161E1,4.757667138E0,3.345017256E0,-1.000000000E0
1.007982603E3,4.293191474E1,-7.885629411E1,1.950068013E2,1.604535066E2,1.544151798E1,3.261883850E2,1.586332338E1,4.756480282E0,3.346704701E0,-1.000000000E0
1.008982599E3,4.293203238E1,-7.885639968E1,1.946648497E2,1.601112279E2,1.564996954E1,3.261883850E2,1.587923291E1,4.755701540E0,3.347811210E0,-1.000000000E0
1.009982597E3,4.293215149E1,-7.885650795E1,1.942205226E2,1.596665694E2,1.588438583E1,3.246587830E2,1.589527441E1,4.755404897E0,3.348232563E0,-1.000000000E0
1.010982593E3,4.293226977E1,-7.885662076E1,1.938694525E2,1.593151685E2,1.603981152E1,3.231300049E2,1.591138292E1,4.755397981E0,3.348242386E0,-1.000000000E0
1.011982590E3,4.293238331E1,-7.885674366E1,1.933555653E2,1.588009596E2,1.617415914E1,3.207854919E2,1.592757404E1,4.754233927E0,3.349895043E0,-1.000000000E0
1.012982586E3,4.293249304E1,-7.885687438E1,1.927990935E2,1.582441734E2,1.633657146E1,3.184966736E2,1.594379702E1,4.753527643E0,3.350897190E0,-1.000000000E0
1.013982949E3,4.293259555E1,-7.885701618E1,1.923720084E2,1.578167889E2,1.633648944E1,3.154977112E2,1.596024411E1,4.753897737E0,3.350372120E0,-1.000000000E0
1.014982945E3,4.293269650E1,-7.885716383E1,1.918135372E2,1.572580205E2,1.648309792E1,3.133700867E2,1.597674340E1,4.754421558E0,3.349628738E0,-1.000000000E0
1.015982939E3,4.293279302E1,-7.885731776E1,1.912175563E2,1.566617519E2,1.642935993E1,3.107510071E2,1.599306719E1,4.754945726E0,3.348884617E0,-1.000000000E0
1.016982941E3,4.293288392E1,-7.885747521E1,1.907173459E2,1.561612668E2,1.630827749E1,3.062417603E2,1.600934024E1,4.754577441E0,3.349407469E0,-1.000000000E0
1.017982941E3,4.293296927E1,-7.885763758E1,1.901958814E2,1.556395402E2,1.619401905E1,3.039703064E2,1.602536260E1,4.756091603E0,3.347257040E0,-1.000000000E0
1.018982936E3,4.293304825E1,-7.885780219E1,1.897506006E2,1.551940127E2,1.602482215E1,3.006934204E2,1.604102967E1,4.755816855E0,3.347647394E0,-1.000000000E0
1.019982935E3,4.293312080E1,-7.885796717E1,1.893174490E2,1.547606305E2,1.580439194E1,2.984365845E2,1.605659876E1,4.756373340E0,3.346856688E0,-1.000000000E0
1.020982934E3,4.293318643E1,-7.885813609E1,1.889313767E2,1.543743439E2,1.560560393E1,2.966844788E2,1.607218092E1,4.756172846E0,3.347141600E0,-1.000000000E0
1.021982928E3,4.293324627E1,-7.885830917E1,1.885924328E2,1.540351991E2,1.540252925E1,2.936963806E2,1.608729482E1,4.753979664E0,3.350255869E0,-1.000000000E0
1.022982931E3,4.293329730E1,-7.885848123E1,1.883085751E2,1.537511629E2,1.517905160E1,2.913608398E2,1.610246580E1,4.753205620E0,3.351353960E0,-1.000000000E0
1.023982936E3,4.293334261E1,-7.885865701E1,1.878489113E2,1.532913340E2,1.503218378E1,2.887368774E2,1.611753760E1,4.752229206E0,3.352738375E0,-1.000000000E0
1.024982930E3,4.293338441E1,-7.885883312E1,1.875617695E2,1.530040358E2,1.496891001E1,2.872692566E2,1.613251293E1,4.751619492E0,3.353602426E0,-1.000000000E0
1.025982930E3,4.293341965E1,-7.885901066E1,1.872341670E2,1.526762930E2,1.494880772E1,2.838431091E2,1.614735817E1,4.751539755E0,3.353715401E0,-1.000000000E0
1.026982938E3,4.293344844E1,-7.885918871E1,1.870065903E2,1.524485921E2,1.488698525E1,2.805575256E2,1.616236270E1,4.751604224E0,3.353624059E0,-1.000000000E0
1.027982936E3,4.293346945E1,-7.885937077E1,1.866803082E2,1.521222044E2,1.490851432E1,2.786713867E2,1.617719658E1,4.751208258E0,3.354185017E0,-1.000000000E0
1.028982932E3,4.293348692E1,-7.885955141E1,1.866314696E2,1.520732693E2,1.484917699E1,2.764760132E2,1.619191871E1,4.750706607E0,3.354895492E0,-1.000000000E0
1.029982928E3,4.293349793E1,-7.885973163E1,1.865102983E2,1.519520179E2,1.477448762E1,2.744168701E2,1.620660454E1,4.749749280E0,3.356250707E0,-1.000000000E0
1.030982924E3,4.293350455E1,-7.885991179E1,1.862587279E2,1.517003786E2,1.475898336E1,2.730531006E2,1.622128950E1,4.750609345E0,3.355033216E0,-1.000000000E0
1.031982921E3,4.293351444E1,-7.886009167E1,1.861458915E2,1.515874651E2,1.480821326E1,2.730531006E2,1.623618120E1,4.752595385E0,3.352219286E0,-1.000000000E0
1.032982916E3,4.293352107E1,-7.886027436E1,1.860299359E2,1.514714398E2,1.514227227E1,2.730531006E2,1.625164948E1,4.754705277E0,3.349225994E0,-1.000000000E0
1.033982914E3,4.293353185E1,-7.886046379E1,1.858881715E2,1.513295933E2,1.545280536E1,2.730531006E2,1.626788473E1,4.755654382E0,3.347878198E0,-1.000000000E0
1.034982910E3,4.293354030E1,-7.886066288E1,1.859464930E2,1.513878357E2,1.594891626E1,2.730531006E2,1.628413110E1,4.756939664E0,3.346051713E0,-1.000000000E0
1.035982906E3,4.293354805E1,-7.886086216E1,1.857722305E2,1.512134959E2,1.625810700E1,2.730531006E2,1.630044637E1,4.758316754E0,3.344093107E0,-1.000000000E0
1.036982902E3,4.293355740E1,-7.886106216E1,1.857145526E2,1.511557363E2,1.633826772E1,2.730531006E2,1.631682336E1,4.757964385E0,3.344594436E0,-1.000000000E0
1.037982899E3,4.293356650E1,-7.886126294E1,1.857518931E2,1.511929957E2,1.642995404E1,2.742890930E2,1.633336041E1,4.758910903E0,3.343247530E0,-1.000000000E0
1.038982895E3,4.293358250E1,-7.886146490E1,1.854407672E2,1.508817709E2,1.649359717E1,2.763760681E2,1.634955685E1,4.760351707E0,3.341195694E0,-1.000000000E0
1.039982891E3,4.293360670E1,-7.886166108E1,1.850702275E2,1.505111134E2,1.626525783E1,2.794287415E2,1.636564753E1,4.761064783E0,3.340179510E0,-1.000000000E0
1.040982888E3,4.293363887E1,-7.886185378E1,1.848157163E2,1.502564654E2,1.616686191E1,2.839874573E2,1.638192722E1,4.758830238E0,3.343362349E0,-1.000000000E0
1.041982884E3,4.293367705E1,-7.886204683E1,1.845150430E2,1.499556399E2,1.627056759E1,2.866429749E2,1.639840504E1,4.758507959E0,3.343821023E0,-1.000000000E0
1.042982881E3,4.293371729E1,-7.886224163E1,1.843739639E2,1.498144032E2,1.638655795E1,2.865039062E2,1.641474379E1,4.757646324E0,3.345046859E0,-1.000000000E0
1.043982877E3,4.293375747E1,-7.886243467E1,1.841361931E2,1.495764753E2,1.639491911E1,2.865039062E2,1.643091714E1,4.756734724E0,3.346343049E0,-1.000000000E0
1.044982874E3,4.293379692E1,-7.886262589E1,1.839350375E2,1.493751650E2,1.633060156E1,2.865039062E2,1.644731822E1,4.756164087E0,3.347154046E0,-1.000000000E0
1.045982870E3,4.293383550E1,-7.886282034E1,1.837090088E2,1.491489828E2,1.643705476E1,2.848472900E2,1.646383572E1,4.755379740E0,3.348268293E0,-1.000000000E0
1.046982867E3,4.293387560E1,-7.886301570E1,1.835259309E2,1.489657473E2,1.650907660E1,2.848472900E2,1.648026105E1,4.754958692E0,3.348866207E0,-1.000000000E0
1.047982863E3,4.293391758E1,-7.886320914E1,1.834232908E2,1.488629456E2,1.640361367E1,2.858907166E2,1.649659496E1,4.754563251E0,3.349427612E0,-1.000000000E0
1.048982860E3,4.293395878E1,-7.886340172E1,1.832218747E2,1.486613700E2,1.640117690E1,2.858013916E2,1.651298715E1,4.754189883E0,3.349957551E0,-1.000000000E0
1.049982856E3,4.293399781E1,-7.886359589E1,1.831503158E2,1.485896567E2,1.642440792E1,2.852466125E2,1.652939926E1,4.754005988E0,3.350218516E0,-1.000000000E0
1.050982852E3,4.293403750E1,-7.886379007E1,1.830807804E2,1.485199651E2,1.641741214E1,2.852466125E2,1.654562606E1,4.753899520E0,3.350369590E0,-1.000000000E0
1.051982849E3,4.293407718E1,-7.886398188E1,1.832813746E2,1.487204040E2,1.634295631E1,2.859620667E2,1.656194186E1,4.753650841E0,3.350722417E0,-1.000000000E0
1.052982845E3,4.293411776E1,-7.886417447E1,1.833950416E2,1.488339131E2,1.627866130E1,2.859620667E2,1.657818792E1,4.753822311E0,3.350479141E0,-1.000000000E0
1.053982842E3,4.293415759E1,-7.886436647E1,1.836018276E2,1.490405433E2,1.632084172E1,2.859620667E2,1.659480509E1,4.754240343E0,3.349885937E0,-1.000000000E0
1.054982839E3,4.293419827E1,-7.886456289E1,1.836662470E2,1.491048034E2,1.646907498E1,2.853690491E2,1.661142351E1,4.754358345E0,3.349718460E0,-1.000000000E0
1.055982835E3,4.293423363E1,-7.886476122E1,1.836845030E2,1.491229131E2,1.660749414E1,2.807130432E2,1.662808091E1,4.754523467E0,3.349484085E0,-1.000000000E0
1.056982832E3,4.293425914E1,-7.886496285E1,1.836889431E2,1.491272306E2,1.670393665E1,2.787539673E2,1.664488923E1,4.755334356E0,3.348332749E0,-1.000000000E0
1.057982828E3,4.293427573E1,-7.886516806E1,1.837185398E2,1.491567261E2,1.670901813E1,2.752620544E2,1.666124962E1,4.754282940E0,3.349825482E0,-1.000000000E0
1.058982825E3,4.293428317E1,-7.886536877E1,1.836844040E2,1.491225134E2,1.634873307E1,2.716544800E2,1.667697097E1,4.753940013E0,3.350312132E0,-1.000000000E0
1.059982821E3,4.293428321E1,-7.886556188E1,1.837003728E2,1.491384262E2,1.598509852E1,2.677687378E2,1.669250525E1,4.749389950E0,3.356759172E0,-1.000000000E0
1.060982817E3,4.293427770E1,-7.886575255E1,1.838509323E2,1.492889443E2,1.575240031E1,2.674829102E2,1.670812151E1,4.745380522E0,3.362424829E0,-1.000000000E0
1.061982814E3,4.293427112E1,-7.886594416E1,1.838789784E2,1.493169513E2,1.560672869E1,2.667871094E2,1.672339781E1,4.743735174E0,3.364745700E0,-1.000000000E0
1.062982811E3,4.293426274E1,-7.886613146E1,1.839038576E2,1.493417973E2,1.548688929E1,2.673342896E2,1.673878406E1,4.742423486E0,3.366594201E0,-1.000000000E0
1.063982807E3,4.293425730E1,-7.886632031E1,1.837585405E2,1.491964391E2,1.550740112E1,2.668020935E2,1.675429767E1,4.739440043E0,3.370792950E0,-1.000000000E0
1.064982803E3,4.293424841E1,-7.886651049E1,1.836656093E2,1.491034752E2,1.552842165E1,2.668020935E2,1.676962710E1,4.735757447E0,3.375964815E0,-1.000000000E0
1.065982800E3,4.293423917E1,-7.886669836E1,1.837471636E2,1.491849982E2,1.552220078E1,2.670560913E2,1.678499129E1,4.730733612E0,3.383001113E0,-1.000000000E0
1.066982796E3,4.293423422E1,-7.886688697E1,1.839725943E2,1.494103867E2,1.555878708E1,2.664912415E2,1.680054626E1,4.728299775E0,3.386401966E0,-1.000000000E0
1.067982793E3,4.293422997E1,-7.886707795E1,1.839347453E2,1.493724930E2,1.560084225E1,2.665559082E2,0,4.724537318E0,3.391649180E0,-1.000000000E0
