"Time (s)","Pressure (hPa)"
4.854162990E1,1.000542603E3
4.858162823E1,1.000475708E3
4.862163146E1,1.000502930E3
4.866162792E1,1.000564148E3
4.870162792E1,1.000566040E3
4.874170890E1,1.000559814E3
4.878171198E1,1.000565552E3
4.882169031E1,1.000562622E3
4.886168698E1,1.000570129E3
4.890164292E1,1.000548706E3
4.894163854E1,1.000565247E3
4.898164719E1,1.000568054E3
4.902165271E1,1.000476685E3
4.906172573E1,1.000449951E3
4.910165302E1,1.000463684E3
4.914164885E1,1.000495544E3
4.918164516E1,1.000516357E3
4.922170990E1,1.000522766E3
4.926165031E1,1.000514771E3
4.930163948E1,1.000511658E3
4.934169656E1,1.000463989E3
4.938169490E1,1.000438354E3
4.942165187E1,1.000438721E3
4.946164125E1,1.000478394E3
4.950162740E1,1.000514648E3
4.954162542E1,1.000500427E3
4.958165396E1,1.000491333E3
4.962162240E1,1.000508057E3
4.966164057E1,1.000543701E3
4.970163896E1,1.000535889E3
4.974163807E1,1.000543823E3
4.978165031E1,1.000526489E3
4.982163948E1,1.000533875E3
4.986164271E1,1.000561951E3
4.990163932E1,1.000552734E3
4.994164906E1,1.000523682E3
4.998166010E1,1.000563721E3
5.002163583E1,1.000529297E3
5.006165135E1,1.000470276E3
5.010164427E1,1.000516968E3
5.014164031E1,1.000505859E3
5.018163958E1,1.000529480E3
5.022164167E1,1.000547424E3
5.026163937E1,1.000531189E3
5.030164240E1,1.000538208E3
5.034163698E1,1.000570740E3
5.038164099E1,1.000575562E3
5.042165016E1,1.000552612E3
5.046161948E1,1.000531677E3
5.050165708E1,1.000540405E3
5.054164458E1,1.000569946E3
5.058164240E1,1.000537292E3
5.062165906E1,1.000521851E3
5.066162208E1,1.000553101E3
5.070164052E1,1.000516052E3
5.074163833E1,1.000478516E3
5.078163365E1,1.000508362E3
5.082163781E1,1.000535706E3
5.086165573E1,1.000511169E3
5.090164500E1,1.000528687E3
5.094164646E1,1.000560425E3
5.098164766E1,1.000586487E3
5.102165000E1,1.000612000E3
5.106164302E1,1.000621826E3
5.110164479E1,1.000618042E3
5.114164781E1,1.000606018E3
5.118164010E1,1.000573853E3
5.122164062E1,1.000574768E3
5.126163812E1,1.000585388E3
5.130163687E1,1.000547119E3
5.134163140E1,1.000484314E3
5.138164271E1,1.000540710E3
5.142163312E1,1.000541382E3
5.146164323E1,1.000563843E3
5.150162010E1,1.000562744E3
5.154163682E1,1.000555115E3
5.158165083E1,1.000587769E3
5.162161812E1,1.000587769E3
5.166164641E1,1.000569031E3
5.170163864E1,1.000548706E3
5.174163969E1,1.000551331E3
5.178163229E1,1.000514343E3
5.182165224E1,1.000529663E3
5.186165349E1,1.000568726E3
5.190164635E1,1.000575256E3
5.194163979E1,1.000540588E3
5.198164000E1,1.000535583E3
5.202165187E1,1.000572632E3
5.206170521E1,1.000574463E3
5.210170198E1,1.000572266E3
5.214164099E1,1.000551025E3
5.218164271E1,1.000565247E3
5.222163656E1,1.000551331E3
5.226161573E1,1.000504944E3
5.230164937E1,1.000518860E3
5.234165542E1,1.000561523E3
5.238164437E1,1.000591064E3
5.242164552E1,1.000593079E3
5.246164792E1,1.000586975E3
5.250165766E1,1.000528381E3
5.254165240E1,1.000547119E3
5.258165083E1,1.000561340E3
5.262163937E1,1.000540710E3
5.266165031E1,1.000536987E3
5.270164062E1,1.000542114E3
5.274165573E1,1.000537598E3
5.278165615E1,1.000502625E3
5.282165375E1,1.000472595E3
5.286165521E1,1.000460571E3
5.290161906E1,1.000467896E3
5.294163000E1,1.000466980E3
5.298162208E1,1.000453064E3
5.302162927E1,1.000514954E3
5.306161760E1,1.000483398E3
5.310162146E1,1.000424316E3
5.314162016E1,1.000401367E3
5.318161906E1,1.000441650E3
5.322161948E1,1.000519348E3
5.326162208E1,1.000528381E3
5.330162344E1,1.000528870E3
5.334162766E1,1.000485596E3
5.338162312E1,1.000473206E3
5.342161875E1,1.000456177E3
5.346163057E1,1.000454651E3
5.350161979E1,1.000418396E3
5.354162042E1,1.000413879E3
5.358161958E1,1.000439026E3
5.362161896E1,1.000459351E3
5.366161849E1,1.000474976E3
5.370165875E1,1.000446167E3
5.374165479E1,1.000439636E3
5.378164042E1,1.000453247E3
5.382164208E1,1.000439636E3
5.386164062E1,1.000451660E3
5.390166052E1,1.000466492E3
5.394165599E1,1.000450867E3
5.398164854E1,1.000446167E3
5.402164198E1,1.000448669E3
5.406169833E1,1.000456665E3
5.410170656E1,1.000451050E3
5.414164344E1,1.000478699E3
5.418162156E1,1.000466370E3
5.422169031E1,1.000433533E3
5.426164292E1,1.000428223E3
5.430164406E1,1.000445251E3
5.434169906E1,1.000483215E3
5.438165479E1,1.000446167E3
5.442165208E1,1.000460266E3
5.446166427E1,1.000467773E3
5.450164542E1,1.000471375E3
5.454161615E1,1.000454956E3
5.458165528E1,1.000452759E3
5.462165643E1,1.000463074E3
5.466165153E1,1.000491638E3
5.470164851E1,1.000470398E3
5.474166935E1,1.000459778E3
5.478166488E1,1.000470886E3
5.482164530E1,1.000420105E3
5.486165311E1,1.000445740E3
5.490165551E1,1.000449463E3
5.494165426E1,1.000458252E3
5.498165093E1,1.000446045E3
5.502165343E1,1.000450867E3
5.506165030E1,1.000475708E3
5.510166718E1,1.000446655E3
5.514165311E1,1.000442627E3
5.518162853E1,1.000475891E3
5.522165551E1,1.000478210E3
5.526165264E1,1.000500427E3
5.530164665E1,1.000471802E3
5.534165020E1,1.000496826E3
5.538164926E1,1.000476685E3
5.542164009E1,1.000412598E3
5.546164806E1,1.000413879E3
5.550163353E1,1.000425110E3
5.554164613E1,1.000458374E3
5.558167197E1,1.000470398E3
5.562162790E1,1.000468994E3
5.566162634E1,1.000458374E3
5.570165915E1,1.000468079E3
5.574166790E1,1.000463867E3
5.578162988E1,1.000460754E3
5.582165098E1,1.000463379E3
5.586165738E1,1.000472778E3
5.590163749E1,1.000438843E3
5.594164848E1,1.000466492E3
5.598165363E1,1.000427124E3
5.602164520E1,1.000418518E3
5.606170915E1,1.000445557E3
5.610165655E1,1.000435547E3
5.614171686E1,1.000441650E3
5.618164738E1,1.000455444E3
5.622165551E1,1.000454956E3
5.626171014E1,1.000461975E3
5.630165457E1,1.000457153E3
5.634165113E1,1.000467590E3
5.638165290E1,1.000485107E3
5.642162863E1,1.000463562E3
5.646164405E1,1.000489014E3
5.650164457E1,1.000463074E3
5.654166181E1,1.000412781E3
5.658167072E1,1.000424316E3
5.662165014E1,1.000429932E3
5.666164978E1,1.000449951E3
5.670166264E1,1.000471497E3
5.674165020E1,1.000451355E3
5.678165988E1,1.000470398E3
5.682165363E1,1.000496521E3
5.686165134E1,1.000470398E3
5.690165186E1,1.000477295E3
5.694164520E1,1.000484192E3
5.698164488E1,1.000458069E3
5.702165634E1,1.000480591E3
5.706162332E1,1.000429016E3
5.710165931E1,1.000422424E3
5.714165311E1,1.000441528E3
5.718164270E1,1.000468201E3
5.722162681E1,1.000470581E3
5.726162889E1,1.000475891E3
5.730164509E1,1.000483398E3
5.734164061E1,1.000497131E3
5.738162863E1,1.000497131E3
5.742164634E1,1.000504333E3
5.746164665E1,1.000496948E3
5.750165915E1,1.000492126E3
5.754165999E1,1.000497742E3
5.758164332E1,1.000475281E3
5.762165186E1,1.000462158E3
5.766165061E1,1.000451355E3
5.770164738E1,1.000464966E3
5.774166613E1,1.000496033E3
5.778166249E1,1.000478088E3
5.782165030E1,1.000487122E3
5.786165280E1,1.000527893E3
5.790165072E1,1.000522766E3
5.794165426E1,1.000522583E3
5.798165572E1,1.000509155E3
5.802165468E1,1.000514038E3
5.806165540E1,1.000493225E3
5.810167280E1,1.000464478E3
5.814165561E1,1.000464172E3
5.818164926E1,1.000466064E3
5.822166306E1,1.000465271E3
5.826164988E1,1.000487122E3
5.830164686E1,1.000465698E3
5.834162426E1,1.000501343E3
5.838164905E1,1.000507446E3
5.842167072E1,1.000507446E3
5.846165290E1,1.000511047E3
5.850165999E1,1.000526367E3
5.854167030E1,1.000508362E3
5.858166509E1,1.000527588E3
5.862166306E1,1.000488220E3
5.866166644E1,1.000483704E3
5.870165613E1,1.000473877E3
5.874164405E1,1.000508240E3
5.878165822E1,1.000516663E3
5.882165113E1,1.000553406E3
5.886165155E1,1.000567444E3
5.890165457E1,1.000582886E3
5.894165894E1,1.000591187E3
5.898164863E1,1.000573059E3
5.902166764E1,1.000566528E3
5.906166968E1,1.000541016E3
5.910165582E1,1.000542908E3
5.914164832E1,1.000509338E3
5.918165348E1,1.000506042E3
5.922164447E1,1.000535706E3
5.926164645E1,1.000516846E3
5.930162556E1,1.000528381E3
5.934164806E1,1.000533203E3
5.938165728E1,1.000527283E3
5.942166978E1,1.000558838E3
5.946166561E1,1.000564026E3
5.950165238E1,1.000577759E3
5.954165238E1,1.000555908E3
5.958166238E1,1.000545593E3
5.962162551E1,1.000549316E3
5.966166603E1,1.000529480E3
5.970165051E1,1.000503357E3
5.974164957E1,1.000518372E3
5.978162561E1,1.000560547E3
5.982165681E1,1.000519165E3
5.986166884E1,1.000516479E3
5.990164926E1,1.000559937E3
5.994163447E1,1.000573669E3
5.998166415E1,1.000558228E3
6.002166124E1,1.000587280E3
6.006170264E1,1.000586487E3
6.010171343E1,1.000598511E3
6.014164884E1,1.000575073E3
6.018165931E1,1.000537109E3
6.022164822E1,1.000542114E3
6.026162707E1,1.000569458E3
6.030165165E1,1.000562744E3
6.034164738E1,1.000570129E3
6.038164999E1,1.000557434E3
6.042171780E1,1.000560425E3
6.046170832E1,1.000576050E3
6.050172848E1,1.000584961E3
6.054171384E1,1.000588257E3
6.058165561E1,1.000590393E3
6.062169223E1,1.000577759E3
6.066165056E1,1.000599182E3
6.070164592E1,1.000559021E3
6.074164644E1,1.000556030E3
6.078165165E1,1.000540588E3
6.082166113E1,1.000574158E3
6.086165186E1,1.000546997E3
6.090163238E1,1.000569946E3
6.094163014E1,1.000567139E3
6.098165749E1,1.000565125E3
6.102167020E1,1.000589966E3
6.106165218E1,1.000612000E3
6.110170436E1,1.000589294E3
6.114164957E1,1.000619141E3
6.118165832E1,1.000587769E3
6.122164947E1,1.000585083E3
6.126165936E1,1.000617004E3
6.130165988E1,1.000636169E3
6.134166957E1,1.000608215E3
6.138172509E1,1.000608704E3
6.142171889E1,1.000630737E3
6.146169530E1,1.000606812E3
6.150171468E1,1.000626648E3
6.154165603E1,1.000610229E3
6.158169468E1,1.000575439E3
6.162164915E1,1.000561829E3
6.166165218E1,1.000591187E3
6.170164457E1,1.000623718E3
6.174166259E1,1.000534302E3
6.178165405E1,1.000571655E3
6.182165738E1,1.000564148E3
6.186162723E1,1.000542114E3
6.190165134E1,1.000553406E3
6.194166113E1,1.000545105E3
6.198165431E1,1.000584961E3
6.202165530E1,1.000571533E3
6.206170540E1,1.000586975E3
6.210171384E1,1.000582581E3
6.214164603E1,1.000583557E3
6.218163082E1,1.000510132E3
6.222166655E1,1.000492737E3
6.226165999E1,1.000536499E3
6.230166051E1,1.000529297E3
6.234164848E1,1.000506042E3
6.238165645E1,1.000520569E3
6.242166468E1,1.000533569E3
6.246162978E1,1.000578064E3
6.250166056E1,1.000576172E3
6.254164374E1,1.000579773E3
6.258165790E1,1.000583252E3
6.262164832E1,1.000529175E3
6.266164686E1,1.000556030E3
6.270165639E1,1.000491333E3
6.274165030E1,1.000497314E3
6.278166332E1,1.000486816E3
6.282163478E1,1.000526672E3
6.286163894E1,1.000514343E3
6.290163936E1,1.000518555E3
6.294165238E1,1.000560913E3
6.298166540E1,1.000558838E3
6.302164957E1,1.000557922E3
6.306170624E1,1.000547119E3
6.310170665E1,1.000554626E3
6.314162603E1,1.000537903E3
6.318165681E1,1.000503723E3
6.322166332E1,1.000464661E3
6.326165113E1,1.000479309E3
6.330166988E1,1.000528564E3
6.334164009E1,1.000557617E3
6.338172681E1,1.000547424E3
6.342172645E1,1.000546326E3
6.346164457E1,1.000584351E3
6.350170582E1,1.000609314E3
6.354170311E1,1.000614807E3
6.358169290E1,1.000631836E3
6.362170905E1,1.000572266E3
6.366169499E1,1.000579773E3
6.370170374E1,1.000590698E3
6.374171884E1,1.000552429E3
6.378162582E1,1.000538086E3
6.382170311E1,1.000534485E3
6.386171832E1,1.000542908E3
6.390166249E1,1.000568054E3
6.394164655E1,1.000589661E3
6.398165301E1,1.000585388E3
6.402165348E1,1.000606323E3
6.406169447E1,1.000599487E3
6.410166348E1,1.000579651E3
6.414165811E1,1.000603882E3
6.418170280E1,1.000559631E3
6.422166624E1,1.000517578E3
6.426164723E1,1.000528564E3
6.430164353E1,1.000561829E3
6.434165447E1,1.000562317E3
6.438170738E1,1.000551636E3
6.442164811E1,1.000558044E3
6.446170561E1,1.000594788E3
6.450169926E1,1.000611206E3
6.454169915E1,1.000579346E3
6.458170665E1,1.000586487E3
6.462170395E1,1.000556335E3
6.466173144E1,1.000585754E3
6.470172139E1,1.000549316E3
6.474162332E1,1.000490417E3
6.478162889E1,1.000503723E3
6.482164832E1,1.000531189E3
6.486165707E1,1.000576355E3
6.490164280E1,1.000561523E3
6.494164634E1,1.000562134E3
6.498164770E1,1.000598694E3
6.502166103E1,1.000586060E3
6.506172947E1,1.000593079E3
6.510173082E1,1.000554016E3
6.514166061E1,1.000574951E3
6.518166884E1,1.000550415E3
6.522170561E1,1.000500854E3
6.526165436E1,1.000511353E3
6.530165947E1,1.000551331E3
6.534170624E1,1.000532898E3
6.538170468E1,1.000534180E3
6.542169264E1,1.000547424E3
6.546169764E1,1.000564331E3
6.550169707E1,1.000552612E3
6.554170634E1,1.000588867E3
6.558172686E1,1.000606995E3
6.562170603E1,1.000549194E3
6.566171280E1,1.000544922E3
6.570172915E1,1.000570251E3
6.574170363E1,1.000526367E3
6.578162874E1,1.000501526E3
6.582163572E1,1.000506226E3
6.586164894E1,1.000525879E3
6.590164389E1,1.000531494E3
6.594165415E1,1.000550720E3
6.598165931E1,1.000593079E3
6.602165603E1,1.000548401E3
6.606171124E1,1.000576538E3
6.610166848E1,1.000573547E3
6.614169999E1,1.000545715E3
6.618165249E1,1.000565247E3
6.622164520E1,1.000511963E3
6.626163103E1,1.000488220E3
6.630165113E1,1.000477783E3
6.634164488E1,1.000492004E3
6.638171020E1,1.000490234E3
6.642170738E1,1.000536682E3
6.646171332E1,1.000550903E3
6.650171540E1,1.000536499E3
6.654171749E1,1.000525085E3
6.658172488E1,1.000544189E3
6.662171228E1,1.000536682E3
6.666170405E1,1.000510254E3
6.670170499E1,1.000533691E3
6.674170551E1,1.000502747E3
6.678170093E1,1.000439636E3
6.682170197E1,1.000469971E3
6.686170530E1,1.000484314E3
6.690164655E1,1.000503357E3
6.694166030E1,1.000501526E3
6.698167072E1,1.000517578E3
6.702166613E1,1.000507263E3
6.706172264E1,1.000505249E3
6.710173290E1,1.000521179E3
6.714165681E1,1.000489807E3
6.718166020E1,1.000527161E3
6.722169790E1,1.000509949E3
6.726164655E1,1.000470398E3
6.730165124E1,1.000485596E3
6.734168520E1,1.000507629E3
6.738164822E1,1.000521973E3
6.742166030E1,1.000524963E3
6.746163155E1,1.000552002E3
6.750165572E1,1.000529480E3
6.754162988E1,1.000507446E3
6.758165431E1,1.000538879E3
6.762165056E1,1.000546509E3
6.766164905E1,1.000524963E3
6.770165936E1,1.000555542E3
6.774164931E1,1.000526672E3
6.778164644E1,1.000456177E3
6.782164853E1,1.000450073E3
6.786162405E1,1.000504456E3
6.790164931E1,1.000552307E3
6.794166957E1,1.000568054E3
6.798166186E1,1.000580444E3
6.802164988E1,1.000584961E3
6.806166447E1,1.000549805E3
6.810166306E1,1.000545715E3
6.814164592E1,1.000563354E3
6.818165488E1,1.000562622E3
6.822165139E1,1.000519470E3
6.826165322E1,1.000469299E3
6.830164968E1,1.000490723E3
6.834166020E1,1.000530884E3
6.838165759E1,1.000533691E3
6.842170738E1,1.000521057E3
6.846171207E1,1.000516052E3
6.850171478E1,1.000510254E3
6.854170186E1,1.000546692E3
6.858172144E1,1.000557007E3
6.862169499E1,1.000560242E3
6.866165249E1,1.000545105E3
6.870165415E1,1.000532776E3
6.874164853E1,1.000561646E3
6.878165436E1,1.000504944E3
6.882165848E1,1.000458557E3
6.886163082E1,1.000463562E3
6.890170436E1,1.000504761E3
6.894166020E1,1.000497742E3
6.898164593E1,1.000521851E3
6.902165499E1,1.000534180E3
6.906166134E1,1.000565857E3
6.910167613E1,1.000565552E3
6.914164686E1,1.000549316E3
6.918164988E1,1.000531982E3
6.922165405E1,1.000541992E3
6.926164249E1,1.000525085E3
6.930166103E1,1.000469482E3
6.934164832E1,1.000468201E3
6.938165655E1,1.000498230E3
6.942166389E1,1.000500427E3
6.946165332E1,1.000519775E3
6.950166197E1,1.000518677E3
6.954165681E1,1.000522766E3
6.958166223E1,1.000529968E3
6.962163905E1,1.000555420E3
6.966164603E1,1.000533569E3
6.970164353E1,1.000562927E3
6.974165686E1,1.000536377E3
6.978166822E1,1.000433228E3
6.982166488E1,1.000366333E3
6.986164894E1,1.000457886E3
6.990166572E1,1.000511841E3
6.994166030E1,1.000558411E3
6.998166061E1,1.000575867E3
7.002165280E1,1.000580078E3
7.006164863E1,1.000550415E3
7.010164988E1,1.000602783E3
7.014165103E1,1.000565247E3
7.018165301E1,1.000557739E3
7.022165665E1,1.000574463E3
7.026165056E1,1.000545105E3
7.030164572E1,1.000526367E3
7.034164780E1,1.000552612E3
7.038166936E1,1.000569458E3
7.042165665E1,1.000582153E3
7.046165264E1,1.000605286E3
7.050166634E1,1.000578674E3
7.054165530E1,1.000619812E3
7.058165697E1,1.000643372E3
7.062164790E1,1.000646362E3
7.066165374E1,1.000664917E3
7.070167436E1,1.000607605E3
7.074165186E1,1.000625427E3
7.078165145E1,1.000604797E3
7.082165895E1,1.000568054E3
7.086164863E1,1.000587158E3
7.090165540E1,1.000582153E3
7.094165790E1,1.000561523E3
7.098167478E1,1.000556824E3
7.102164957E1,1.000572266E3
7.106169697E1,1.000614319E3
7.110170040E1,1.000587891E3
7.114164749E1,1.000579468E3
7.118165499E1,1.000575867E3
7.122164874E1,1.000580872E3
7.126164582E1,1.000589478E3
7.130166697E1,1.000530884E3
7.134166895E1,1.000541382E3
7.138166014E1,1.000556641E3
7.142171770E1,1.000549011E3
7.146170639E1,1.000546204E3
7.150169311E1,1.000549194E3
7.154170014E1,1.000578674E3
7.158164686E1,1.000574463E3
7.162169520E1,1.000595093E3
7.166171145E1,1.000605713E3
7.170170332E1,1.000603394E3
7.174172103E1,1.000602600E3
7.178170540E1,1.000584473E3
7.182162874E1,1.000575439E3
7.186169540E1,1.000564026E3
7.190165520E1,1.000527588E3
7.194166056E1,1.000556519E3
7.198164978E1,1.000564331E3
7.202164186E1,1.000573853E3
7.206169832E1,1.000565857E3
7.210170905E1,1.000565247E3
7.214169811E1,1.000590271E3
7.218164738E1,1.000589478E3
7.222165811E1,1.000593567E3
7.226172676E1,1.000630859E3
7.230165394E1,1.000585083E3
7.234166988E1,1.000578552E3
7.238171374E1,1.000614929E3
7.242170374E1,1.000597473E3
7.246162415E1,1.000624023E3
7.250171072E1,1.000560120E3
7.254164936E1,1.000589783E3
7.258170040E1,1.000540894E3
7.262169863E1,1.000533386E3
7.266170415E1,1.000565735E3
7.270172270E1,1.000530273E3
7.274166332E1,1.000543823E3
7.278171582E1,1.000566650E3
7.282170822E1,1.000521667E3
7.286165040E1,1.000481689E3
7.290166780E1,1.000496033E3
7.294165218E1,1.000517456E3
7.298165686E1,1.000506226E3
7.302164509E1,1.000523071E3
7.306172264E1,1.000525269E3
7.310171374E1,1.000518372E3
7.314165874E1,1.000542419E3
7.318165572E1,1.000523254E3
7.322166863E1,1.000528381E3
7.326171270E1,1.000561829E3
7.330165968E1,1.000509766E3
7.334165478E1,1.000465088E3
7.338171223E1,1.000491638E3
7.342170697E1,1.000506042E3
7.346169728E1,1.000510132E3
7.350164780E1,1.000518372E3
7.354172155E1,1.000519470E3
7.358172999E1,1.000513245E3
7.362170665E1,1.000537781E3
7.366171113E1,1.000515869E3
7.370169894E1,1.000507935E3
7.374169848E1,1.000501221E3
7.378165514E1,1.000534790E3
7.382164759E1,1.000506531E3
7.386165139E1,1.000482910E3
7.390164280E1,1.000517944E3
7.394164936E1,1.000487427E3
7.398164457E1,1.000494141E3
7.402164665E1,1.000459656E3
7.406170988E1,1.000454346E3
7.410170832E1,1.000509033E3
7.414165822E1,1.000531982E3
7.418165098E1,1.000515442E3
7.422165124E1,1.000521851E3
7.426165540E1,1.000513245E3
7.430166561E1,1.000463562E3
7.434165374E1,1.000487732E3
7.438164613E1,1.000516968E3
7.442170582E1,1.000485413E3
7.446165020E1,1.000501648E3
7.450170874E1,1.000518860E3
7.454173228E1,1.000546997E3
7.458170770E1,1.000563843E3
7.462171665E1,1.000564941E3
7.466171165E1,1.000512146E3
7.470172280E1,1.000534607E3
7.474169999E1,1.000587158E3
7.478166030E1,1.000566956E3
7.482170582E1,1.000529480E3
7.486168848E1,1.000552307E3
7.490164780E1,1.000571045E3
7.494165249E1,1.000565735E3
7.498166806E1,1.000575867E3
7.502166197E1,1.000557312E3
7.506170270E1,1.000574768E3
7.510165040E1,1.000589172E3
7.514162973E1,1.000557617E3
7.518166259E1,1.000534485E3
7.522164988E1,1.000518982E3
7.526170624E1,1.000530579E3
7.530162822E1,1.000518982E3
7.534164790E1,1.000494019E3
7.538165098E1,1.000508667E3
7.542164968E1,1.000521179E3
7.546171832E1,1.000538879E3
7.550165155E1,1.000569153E3
7.554172186E1,1.000566223E3
7.558171030E1,1.000528381E3
7.562170332E1,1.000545715E3
7.566172155E1,1.000568726E3
7.570170624E1,1.000518555E3
7.574164889E1,1.000506531E3
7.578170124E1,1.000501526E3
7.582169488E1,1.000533386E3
7.586162957E1,1.000574036E3
7.590165613E1,1.000530273E3
7.594165832E1,1.000512268E3
7.598166197E1,1.000552002E3
7.602166697E1,1.000563843E3
7.606165499E1,1.000583374E3
7.610173322E1,1.000613708E3
7.614169389E1,1.000580078E3
7.618165853E1,1.000587158E3
7.622164811E1,1.000586182E3
7.626165457E1,1.000562317E3
7.630165561E1,1.000511658E3
7.634164697E1,1.000511353E3
7.638165561E1,1.000562439E3
7.642170874E1,1.000568237E3
7.646170665E1,1.000601501E3
7.650171822E1,1.000620117E3
7.654172186E1,1.000672607E3
7.658170894E1,1.000616028E3
7.662169889E1,1.000638062E3
7.666162218E1,1.000637939E3
7.670165863E1,1.000663696E3
7.674169665E1,1.000647583E3
7.678170728E1,1.000672119E3
7.682165155E1,1.000646484E3
7.686166113E1,1.000612000E3
7.690166092E1,1.000630737E3
7.694164686E1,1.000649475E3
7.698166999E1,1.000631042E3
7.702165749E1,1.000582886E3
7.706166947E1,1.000591492E3
7.710166238E1,1.000578552E3
7.714164697E1,1.000611328E3
7.718164603E1,1.000657593E3
7.722164572E1,1.000708069E3
7.726164822E1,1.000676331E3
7.730165144E1,1.000683411E3
7.734165264E1,1.000636536E3
7.738165764E1,1.000579163E3
7.742165301E1,1.000588684E3
7.746166540E1,1.000592468E3
7.750162113E1,1.000599609E3
7.754167770E1,1.000601196E3
7.758166228E1,1.000585266E3
7.762165749E1,1.000589661E3
7.766165405E1,1.000609619E3
7.770165478E1,1.000600708E3
7.774166061E1,1.000518982E3
7.778164186E1,1.000507263E3
7.782164915E1,1.000524170E3
7.786164223E1,1.000519653E3
7.790166770E1,1.000502747E3
7.794166342E1,1.000510864E3
7.798165176E1,1.000533875E3
7.802165280E1,1.000559631E3
7.806166082E1,1.000554810E3
7.810167947E1,1.000568848E3
7.814164639E1,1.000603394E3
7.818164556E1,1.000581970E3
7.822164613E1,1.000579956E3
7.826165394E1,1.000581848E3
7.830164832E1,1.000586182E3
7.834165738E1,1.000529785E3
7.838166082E1,1.000531494E3
7.842166238E1,1.000542114E3
7.846166426E1,1.000541687E3
7.850166270E1,1.000568726E3
7.854165874E1,1.000583374E3
7.858166176E1,1.000592590E3
7.862165348E1,1.000622131E3
7.866164780E1,1.000610718E3
7.870163884E1,1.000624451E3
7.874165905E1,1.000611694E3
7.878163270E1,1.000557434E3
7.882164770E1,1.000581055E3
7.886166593E1,1.000538513E3
7.890166806E1,1.000552124E3
7.894164895E1,1.000546021E3
7.898164770E1,1.000540100E3
7.902166113E1,1.000554016E3
7.906170218E1,1.000561035E3
7.910170311E1,1.000551819E3
7.914164874E1,1.000566650E3
7.918165306E1,1.000599304E3
7.922165770E1,1.000601196E3
7.926165572E1,1.000573364E3
7.930165249E1,1.000551819E3
7.934170665E1,1.000561646E3
7.938171363E1,1.000586060E3
7.942170613E1,1.000552612E3
7.946171978E1,1.000553528E3
7.950172311E1,1.000592285E3
7.954169655E1,1.000576172E3
7.958165186E1,1.000615234E3
7.962169848E1,1.000636658E3
7.966169457E1,1.000679504E3
7.970171790E1,1.000664185E3
7.974164624E1,1.000612427E3
7.978172353E1,1.000599487E3
7.982170072E1,1.000597900E3
7.986165436E1,1.000636963E3
7.990164999E1,1.000625854E3
7.994166874E1,1.000581848E3
7.998164770E1,1.000569031E3
8.002165540E1,1.000560120E3
8.006171353E1,1.000584961E3
8.010171176E1,1.000614502E3
8.014163957E1,1.000606812E3
8.018165374E1,1.000611023E3
8.022165624E1,1.000595276E3
8.026163764E1,1.000580078E3
8.030163889E1,1.000558044E3
8.034162905E1,1.000562744E3
8.038163061E1,1.000567444E3
8.042163843E1,1.000519653E3
8.046163426E1,1.000472778E3
8.050162332E1,1.000484314E3
8.054162488E1,1.000489014E3
8.058162999E1,1.000506653E3
8.062162426E1,1.000538879E3
8.066163197E1,1.000553406E3
8.070162624E1,1.000542114E3
8.074162665E1,1.000564941E3
8.078163113E1,1.000509338E3
8.082163014E1,1.000501221E3
8.086163082E1,1.000564636E3
8.090163436E1,1.000523682E3
8.094163707E1,1.000459961E3
8.098162978E1,1.000487305E3
8.102163249E1,1.000517944E3
8.106162681E1,1.000555420E3
8.110163613E1,1.000557617E3
8.114162520E1,1.000562744E3
8.118164520E1,1.000599487E3
8.122163973E1,1.000595703E3
8.126163509E1,1.000580566E3
8.130162931E1,1.000595703E3
8.134162931E1,1.000605286E3
8.138162863E1,1.000609497E3
8.142162603E1,1.000566223E3
8.146162561E1,1.000583984E3
8.150163530E1,1.000585876E3
8.154162572E1,1.000563232E3
8.158163806E1,1.000568848E3
8.162163374E1,1.000600403E3
8.166163197E1,1.000579163E3
8.170163014E1,1.000656494E3
8.174162863E1,1.000678833E3
8.178163259E1,1.000681030E3
8.182163186E1,1.000619812E3
8.186163514E1,1.000558716E3
8.190162811E1,1.000523560E3
8.194163311E1,1.000567261E3
8.198162374E1,1.000535278E3
8.202162853E1,1.000540710E3
8.206163530E1,1.000546814E3
8.210162863E1,1.000589294E3
8.214162806E1,1.000596680E3
8.218162822E1,1.000615417E3
8.222163098E1,1.000587769E3
8.226162894E1,1.000600586E3
8.230163030E1,1.000639465E3
8.234163223E1,1.000606018E3
8.238165624E1,1.000608215E3
8.242180280E1,1.000569153E3
8.246164478E1,1.000540283E3
8.250165457E1,1.000533875E3
8.254162207E1,1.000542908E3
8.258165405E1,1.000585083E3
8.262165884E1,1.000585083E3
8.266165759E1,1.000596069E3
8.270165665E1,1.000599182E3
8.274166707E1,1.000557739E3
8.278165686E1,1.000553223E3
8.282166806E1,1.000532898E3
8.286162207E1,1.000521362E3
8.290164999E1,1.000537903E3
8.294168999E1,1.000489136E3
8.298165915E1,1.000415710E3
8.302165988E1,1.000453674E3
8.306171051E1,1.000500244E3
8.310165139E1,1.000482422E3
8.314165603E1,1.000517578E3
8.318165473E1,1.000502625E3
8.322166561E1,1.000486694E3
8.326170551E1,1.000505127E3
8.330167014E1,1.000511169E3
8.334165134E1,1.000485107E3
8.338165249E1,1.000472595E3
8.342164988E1,1.000436829E3
